Oppdrag_ID,Dato_og_Tid,Time,Skift,Er_helg,c_eff,bind_min,n_aktive,kap_prosedyre,kap_beste_evne,Overordnet_oppdragstype
3105643,2025-06-02 10:22:22,10,Dag,False,3,8.2,0,Normal,Normal,Unødige og falske utrykninger
3105723,2025-06-02 10:52:56,10,Dag,False,3,12.766666666666667,0,Normal,Normal,Andre typer oppdrag
3105899,2025-06-02 12:02:29,12,Dag,False,3,13.816666666666666,0,Normal,Normal,Unødige og falske utrykninger
3106385,2025-06-02 15:13:57,15,Dag,False,3,35.06666666666667,0,Normal,Normal,Brann
3106423,2025-06-02 15:33:04,15,Dag,False,3,12.966666666666667,1,Degradert,Normal,Andre typer oppdrag
3106478,2025-06-02 16:02:08,16,Dag,False,3,10.716666666666667,0,Normal,Normal,Andre typer oppdrag
3106555,2025-06-02 16:52:13,16,Dag,False,3,12.966666666666667,0,Normal,Normal,Ulykke
3106673,2025-06-02 18:07:04,18,Dag,False,3,18.21666666666667,0,Normal,Normal,Andre typer oppdrag
3106771,2025-06-02 19:28:11,19,Natt,False,2,8.816666666666666,0,Normal,Normal,Ulykke
3106799,2025-06-02 19:53:15,19,Natt,False,2,10.2,0,Normal,Normal,Unødige og falske utrykninger
3106901,2025-06-02 21:27:37,21,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3106941,2025-06-02 22:25:12,22,Natt,False,2,16.3,0,Normal,Normal,Andre typer oppdrag
3107006,2025-06-03 02:10:29,2,Natt,False,2,11.116666666666667,0,Normal,Normal,Unødige og falske utrykninger
3107015,2025-06-03 03:31:19,3,Natt,False,2,10.516666666666666,0,Normal,Normal,Unødige og falske utrykninger
3107029,2025-06-03 04:39:42,4,Natt,False,2,9.55,0,Normal,Normal,Unødige og falske utrykninger
3107474,2025-06-03 09:38:39,9,Dag,False,3,18.28333333333333,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
3107657,2025-06-03 10:17:11,10,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3107694,2025-06-03 10:24:24,10,Dag,False,3,17.183333333333334,1,Degradert,Normal,Unødige og falske utrykninger
3107892,2025-06-03 11:21:50,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3107977,2025-06-03 11:52:10,11,Dag,False,3,9.116666666666667,0,Normal,Normal,Unødige og falske utrykninger
3108002,2025-06-03 12:00:57,12,Dag,False,3,14.166666666666666,1,Degradert,Normal,Andre typer oppdrag
3108312,2025-06-03 13:52:10,13,Dag,False,3,12.183333333333334,0,Normal,Normal,Andre typer oppdrag
3108341,2025-06-03 14:00:23,14,Dag,False,3,9.25,1,Degradert,Normal,Brann
3108408,2025-06-03 14:19:59,14,Dag,False,3,10.75,0,Normal,Normal,Ulykke
3108433,2025-06-03 14:31:03,14,Dag,False,3,31.85,0,Normal,Normal,Ulykke
3108533,2025-06-03 14:59:52,14,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3108554,2025-06-03 15:16:10,15,Dag,False,3,13.35,0,Normal,Normal,Brann
3108646,2025-06-03 15:40:22,15,Dag,False,3,22.633333333333333,0,Normal,Normal,Ulykke
3108685,2025-06-03 16:00:47,16,Dag,False,3,7.283333333333333,1,Degradert,Normal,Ulykke
3108728,2025-06-03 16:12:25,16,Dag,False,3,12.966666666666667,0,Normal,Normal,Ulykke
3108709,2025-06-03 16:16:31,16,Dag,False,3,10.55,1,Degradert,Normal,Unødige og falske utrykninger
3108739,2025-06-03 16:31:16,16,Dag,False,3,24.266666666666666,0,Normal,Normal,Brann
3108740,2025-06-03 16:32:35,16,Dag,False,3,12.966666666666667,1,Degradert,Normal,110-oppdrag uten involvering av brannvesen
3108791,2025-06-03 17:28:11,17,Dag,False,3,15.966666666666667,0,Normal,Normal,Ulykke
3108888,2025-06-03 18:39:40,18,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3108891,2025-06-03 18:40:41,18,Dag,False,3,6.816666666666666,1,Degradert,Normal,Unødige og falske utrykninger
3109881,2025-06-03 18:43:38,18,Dag,False,3,11.433333333333334,2,Svikt,Degradert,Unødige og falske utrykninger
3108904,2025-06-03 18:50:56,18,Dag,False,3,12.966666666666667,2,Svikt,Degradert,Unødige og falske utrykninger
3109113,2025-06-03 22:46:09,22,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3109162,2025-06-03 23:36:36,23,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3109167,2025-06-04 00:04:28,0,Natt,False,2,15.616666666666667,0,Normal,Normal,Ulykke
3109220,2025-06-04 02:00:10,2,Natt,False,2,13.133333333333333,0,Normal,Normal,Ulykke
3109252,2025-06-04 04:50:48,4,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3109259,2025-06-04 05:36:09,5,Natt,False,2,12.966666666666667,0,Normal,Normal,Ulykke
3109409,2025-06-04 07:56:43,7,Dag,False,3,16.233333333333334,0,Normal,Normal,Unødige og falske utrykninger
3109535,2025-06-04 08:50:27,8,Dag,False,3,16.866666666666667,0,Normal,Normal,Ulykke
3110033,2025-06-04 11:38:25,11,Dag,False,3,7.866666666666666,0,Normal,Normal,Unødige og falske utrykninger
3110317,2025-06-04 13:11:08,13,Dag,False,3,27.85,0,Normal,Normal,Ulykke
3110349,2025-06-04 13:21:51,13,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3110686,2025-06-04 15:49:11,15,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3110724,2025-06-04 16:09:06,16,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3110739,2025-06-04 16:25:22,16,Dag,False,3,10.25,0,Normal,Normal,Unødige og falske utrykninger
3110740,2025-06-04 16:26:16,16,Dag,False,3,7.983333333333333,1,Degradert,Normal,Ulykke
3110865,2025-06-04 17:52:56,17,Dag,False,3,13.233333333333333,0,Normal,Normal,Unødige og falske utrykninger
3110870,2025-06-04 17:53:52,17,Dag,False,3,20.883333333333333,1,Degradert,Normal,Andre typer oppdrag
3110885,2025-06-04 18:02:39,18,Dag,False,3,9.266666666666666,2,Svikt,Degradert,Ulykke
3111053,2025-06-04 20:55:11,20,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3111062,2025-06-04 21:12:58,21,Natt,False,2,22.366666666666667,0,Normal,Normal,Unødige og falske utrykninger
3111096,2025-06-04 21:46:46,21,Natt,False,2,22.916666666666668,0,Normal,Normal,Andre typer oppdrag
3111193,2025-06-05 01:18:13,1,Natt,False,2,13.166666666666666,0,Normal,Normal,Unødige og falske utrykninger
3111246,2025-06-05 06:27:03,6,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3111461,2025-06-05 08:28:08,8,Dag,False,3,13.233333333333333,0,Normal,Normal,Brann
3111558,2025-06-05 09:07:04,9,Dag,False,3,17.03333333333333,0,Normal,Normal,Unødige og falske utrykninger
3111705,2025-06-05 10:04:12,10,Dag,False,3,55.233333333333334,0,Normal,Normal,Ulykke
3111949,2025-06-05 11:18:25,11,Dag,False,3,9.533333333333333,0,Normal,Normal,Unødige og falske utrykninger
3112140,2025-06-05 12:29:13,12,Dag,False,3,13.033333333333333,0,Normal,Normal,Ulykke
3112233,2025-06-05 13:03:40,13,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3112237,2025-06-05 13:06:24,13,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3112243,2025-06-05 13:06:39,13,Dag,False,3,27.216666666666665,2,Svikt,Degradert,Brann
3112301,2025-06-05 13:23:54,13,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3112507,2025-06-05 14:26:23,14,Dag,False,3,16.55,0,Normal,Normal,Ulykke
3112502,2025-06-05 14:26:33,14,Dag,False,3,16.45,1,Degradert,Normal,Ulykke
3112525,2025-06-05 14:43:26,14,Dag,False,3,12.966666666666667,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
3112543,2025-06-05 14:50:08,14,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3112664,2025-06-05 16:02:46,16,Dag,False,3,7.966666666666667,0,Normal,Normal,Brann
3112851,2025-06-05 18:29:04,18,Dag,False,3,7.683333333333334,0,Normal,Normal,Unødige og falske utrykninger
3113045,2025-06-05 21:34:22,21,Natt,False,2,13.55,0,Normal,Normal,Unødige og falske utrykninger
3113051,2025-06-05 21:48:01,21,Natt,False,2,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3113102,2025-06-05 22:55:38,22,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3113202,2025-06-06 06:06:54,6,Natt,False,2,12.966666666666667,0,Normal,Normal,Ulykke
3113400,2025-06-06 08:37:59,8,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3113500,2025-06-06 09:11:17,9,Dag,False,3,19.083333333333332,0,Normal,Normal,Brann
3113793,2025-06-06 10:44:52,10,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3113973,2025-06-06 12:17:00,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3113989,2025-06-06 12:24:08,12,Dag,False,3,12.966666666666667,1,Degradert,Normal,Andre typer oppdrag
3113996,2025-06-06 12:25:27,12,Dag,False,3,12.966666666666667,2,Svikt,Degradert,Unødige og falske utrykninger
3114096,2025-06-06 13:07:04,13,Dag,False,3,10.0,0,Normal,Normal,Ulykke
3114112,2025-06-06 13:10:05,13,Dag,False,3,11.233333333333333,1,Degradert,Normal,Ulykke
3114121,2025-06-06 13:14:00,13,Dag,False,3,11.516666666666667,2,Svikt,Degradert,Brann
3114172,2025-06-06 13:46:03,13,Dag,False,3,14.2,0,Normal,Normal,Brann
3114200,2025-06-06 13:53:49,13,Dag,False,3,12.816666666666666,1,Degradert,Normal,Andre typer oppdrag
3114314,2025-06-06 14:45:22,14,Dag,False,3,7.433333333333334,0,Normal,Normal,Andre typer oppdrag
3114636,2025-06-06 18:18:16,18,Dag,False,3,14.883333333333333,0,Normal,Normal,Brann
3114791,2025-06-06 20:12:25,20,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3114822,2025-06-06 20:48:01,20,Natt,False,2,12.316666666666666,0,Normal,Normal,Unødige og falske utrykninger
3114837,2025-06-06 21:07:56,21,Natt,False,2,10.45,0,Normal,Normal,Unødige og falske utrykninger
3114895,2025-06-06 22:06:26,22,Natt,False,2,8.35,0,Normal,Normal,Unødige og falske utrykninger
3114897,2025-06-06 22:13:39,22,Natt,False,2,9.566666666666666,1,Svikt,Degradert,Unødige og falske utrykninger
3114928,2025-06-06 23:15:07,23,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3114929,2025-06-06 23:19:44,23,Natt,False,2,22.183333333333334,1,Svikt,Degradert,Andre typer oppdrag
3114969,2025-06-07 00:25:52,0,Natt,True,2,19.383333333333333,0,Normal,Normal,Andre typer oppdrag
3114973,2025-06-07 00:29:35,0,Natt,True,2,10.283333333333333,1,Svikt,Degradert,Unødige og falske utrykninger
3115053,2025-06-07 04:54:02,4,Natt,True,2,11.4,0,Normal,Normal,Unødige og falske utrykninger
3115187,2025-06-07 09:36:21,9,Dag,True,2,19.833333333333332,0,Normal,Normal,Brann
3115282,2025-06-07 10:51:11,10,Dag,True,2,7.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3115431,2025-06-07 12:53:10,12,Dag,True,2,8.866666666666667,0,Normal,Normal,Andre typer oppdrag
3115442,2025-06-07 13:06:27,13,Dag,True,2,9.25,0,Normal,Normal,Unødige og falske utrykninger
3115450,2025-06-07 13:10:59,13,Dag,True,2,12.116666666666667,1,Svikt,Degradert,Ulykke
3115584,2025-06-07 14:27:37,14,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3115628,2025-06-07 15:08:32,15,Dag,True,2,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3115743,2025-06-07 17:14:15,17,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3115747,2025-06-07 17:16:23,17,Dag,True,2,12.966666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
3115754,2025-06-07 17:19:48,17,Dag,True,2,59.93333333333333,2,Svikt,Svikt,Ulykke
3115803,2025-06-07 18:04:20,18,Dag,True,2,12.966666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
3115882,2025-06-07 19:16:09,19,Natt,True,2,8.65,0,Normal,Normal,Brann
3115962,2025-06-07 20:36:43,20,Natt,True,2,13.633333333333333,0,Normal,Normal,Unødige og falske utrykninger
3116026,2025-06-07 21:57:29,21,Natt,True,2,11.65,0,Normal,Normal,Unødige og falske utrykninger
3116068,2025-06-07 22:49:53,22,Natt,True,2,12.466666666666667,0,Normal,Normal,Ulykke
3116117,2025-06-08 00:25:48,0,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3116120,2025-06-08 00:27:56,0,Natt,True,2,14.016666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
3116152,2025-06-08 01:14:28,1,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3116155,2025-06-08 01:19:02,1,Natt,True,2,24.666666666666668,1,Svikt,Degradert,Brann
3116198,2025-06-08 03:09:38,3,Natt,True,2,18.683333333333334,0,Normal,Normal,Ulykke
3116238,2025-06-08 06:14:41,6,Natt,True,2,14.383333333333333,0,Normal,Normal,Unødige og falske utrykninger
3116249,2025-06-08 06:51:55,6,Natt,True,2,15.533333333333333,0,Normal,Normal,Unødige og falske utrykninger
3116511,2025-06-08 12:47:23,12,Dag,True,2,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3116689,2025-06-08 15:39:46,15,Dag,True,2,21.3,0,Normal,Normal,Unødige og falske utrykninger
3116854,2025-06-08 18:00:49,18,Dag,True,2,11.316666666666666,0,Normal,Normal,Andre typer oppdrag
3117021,2025-06-08 20:47:37,20,Natt,True,2,9.266666666666666,0,Normal,Normal,Unødige og falske utrykninger
3117118,2025-06-09 01:20:43,1,Natt,False,2,12.966666666666667,0,Normal,Normal,Brann
3117250,2025-06-09 09:32:05,9,Dag,False,3,11.25,0,Normal,Normal,Brann
3117258,2025-06-09 09:50:44,9,Dag,False,3,13.5,0,Normal,Normal,Ulykke
3117295,2025-06-09 10:46:37,10,Dag,False,3,13.283333333333333,0,Normal,Normal,Brann
3117296,2025-06-09 10:48:54,10,Dag,False,3,22.65,1,Degradert,Normal,Brann
3117310,2025-06-09 11:04:44,11,Dag,False,3,12.95,1,Degradert,Normal,Unødige og falske utrykninger
3117318,2025-06-09 11:25:09,11,Dag,False,3,11.583333333333334,0,Normal,Normal,Ulykke
3117342,2025-06-09 11:55:31,11,Dag,False,3,16.333333333333336,0,Normal,Normal,Unødige og falske utrykninger
3117401,2025-06-09 12:48:23,12,Dag,False,3,78.98333333333333,0,Normal,Normal,Ulykke
3117411,2025-06-09 12:59:44,12,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3117580,2025-06-09 15:54:16,15,Dag,False,3,8.616666666666667,0,Normal,Normal,Unødige og falske utrykninger
3117629,2025-06-09 16:38:46,16,Dag,False,3,7.3,0,Normal,Normal,Unødige og falske utrykninger
3117641,2025-06-09 16:45:41,16,Dag,False,3,9.916666666666668,1,Degradert,Normal,Brann
3117660,2025-06-09 17:05:03,17,Dag,False,3,11.266666666666667,0,Normal,Normal,Brann
3117944,2025-06-09 23:38:33,23,Natt,False,2,9.283333333333333,0,Normal,Normal,Unødige og falske utrykninger
3117970,2025-06-10 00:39:42,0,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3117988,2025-06-10 01:29:23,1,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3118053,2025-06-10 06:06:18,6,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3118216,2025-06-10 08:49:12,8,Dag,False,3,9.216666666666667,0,Normal,Normal,Unødige og falske utrykninger
3118109,2025-06-10 10:05:13,10,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3118547,2025-06-10 10:30:41,10,Dag,False,3,10.333333333333332,0,Normal,Normal,Unødige og falske utrykninger
3118548,2025-06-10 10:32:07,10,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3118562,2025-06-10 10:35:36,10,Dag,False,3,14.016666666666667,2,Svikt,Degradert,Brann
3118667,2025-06-10 11:24:14,11,Dag,False,3,11.033333333333333,0,Normal,Normal,Ulykke
3118710,2025-06-10 11:42:37,11,Dag,False,3,12.133333333333333,0,Normal,Normal,Unødige og falske utrykninger
3118723,2025-06-10 11:46:35,11,Dag,False,3,10.366666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3118749,2025-06-10 11:59:27,11,Dag,False,3,33.55,0,Normal,Normal,Ulykke
3118810,2025-06-10 12:25:21,12,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3118849,2025-06-10 12:39:40,12,Dag,False,3,9.416666666666668,0,Normal,Normal,Unødige og falske utrykninger
3118913,2025-06-10 13:02:01,13,Dag,False,3,6.7,0,Normal,Normal,Unødige og falske utrykninger
3118963,2025-06-10 13:25:08,13,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3119072,2025-06-10 13:56:53,13,Dag,False,3,8.333333333333332,0,Normal,Normal,Unødige og falske utrykninger
3119321,2025-06-10 15:46:31,15,Dag,False,3,14.916666666666666,0,Normal,Normal,Unødige og falske utrykninger
3119391,2025-06-10 16:14:04,16,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3119534,2025-06-10 17:42:07,17,Dag,False,3,10.966666666666667,0,Normal,Normal,Andre typer oppdrag
3119546,2025-06-10 17:54:44,17,Dag,False,3,13.5,0,Normal,Normal,Brann
3119771,2025-06-10 20:14:57,20,Natt,False,2,26.05,0,Normal,Normal,Ulykke
3119803,2025-06-10 21:01:04,21,Natt,False,2,11.7,0,Normal,Normal,Unødige og falske utrykninger
3119804,2025-06-10 21:02:55,21,Natt,False,2,4.2,1,Svikt,Degradert,Unødige og falske utrykninger
3119847,2025-06-10 21:53:31,21,Natt,False,2,72.51666666666667,0,Normal,Normal,Ulykke
3119852,2025-06-10 22:05:33,22,Natt,False,2,14.966666666666667,1,Svikt,Degradert,Ulykke
3119884,2025-06-10 22:58:16,22,Natt,False,2,12.966666666666667,1,Svikt,Degradert,Ulykke
3119920,2025-06-10 23:37:10,23,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3119949,2025-06-11 01:30:11,1,Natt,False,2,9.416666666666668,0,Normal,Normal,Unødige og falske utrykninger
3120205,2025-06-11 08:30:30,8,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3120478,2025-06-11 09:51:10,9,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3120924,2025-06-11 12:46:13,12,Dag,False,3,10.45,0,Normal,Normal,Brann
3121355,2025-06-11 15:47:47,15,Dag,False,3,13.966666666666667,0,Normal,Normal,Ulykke
3121402,2025-06-11 16:17:10,16,Dag,False,3,35.03333333333333,0,Normal,Normal,Unødige og falske utrykninger
3121414,2025-06-11 16:31:52,16,Dag,False,3,14.383333333333333,1,Degradert,Normal,Unødige og falske utrykninger
3121493,2025-06-11 17:23:53,17,Dag,False,3,17.683333333333334,0,Normal,Normal,Andre typer oppdrag
3121497,2025-06-11 17:33:08,17,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3121567,2025-06-11 18:29:57,18,Dag,False,3,15.816666666666666,0,Normal,Normal,Andre typer oppdrag
3121715,2025-06-11 19:53:09,19,Natt,False,2,9.0,0,Normal,Normal,Brann
3121912,2025-06-12 01:11:47,1,Natt,False,2,20.75,0,Normal,Normal,Brann
3121980,2025-06-12 05:55:40,5,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3121985,2025-06-12 06:09:53,6,Natt,False,2,10.383333333333333,0,Normal,Normal,Unødige og falske utrykninger
3122018,2025-06-12 06:33:07,6,Natt,False,2,28.116666666666667,0,Normal,Normal,Ulykke
3122372,2025-06-12 09:41:50,9,Dag,False,3,21.366666666666667,0,Normal,Normal,Andre typer oppdrag
3122438,2025-06-12 10:01:49,10,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3122436,2025-06-12 10:01:58,10,Dag,False,3,37.233333333333334,2,Svikt,Degradert,Ulykke
3122788,2025-06-12 12:04:42,12,Dag,False,3,6.05,0,Normal,Normal,Ulykke
3122872,2025-06-12 12:33:55,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3123034,2025-06-12 13:26:45,13,Dag,False,3,14.833333333333334,0,Normal,Normal,Brann
3123047,2025-06-12 13:30:55,13,Dag,False,3,17.933333333333334,1,Degradert,Normal,Ulykke
3123087,2025-06-12 13:48:24,13,Dag,False,3,10.55,1,Degradert,Normal,Unødige og falske utrykninger
3123231,2025-06-12 14:46:18,14,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3123250,2025-06-12 14:54:25,14,Dag,False,3,16.883333333333333,1,Degradert,Normal,Brann
3123555,2025-06-12 17:59:14,17,Dag,False,3,5.35,0,Normal,Normal,Unødige og falske utrykninger
3123568,2025-06-12 18:07:34,18,Dag,False,3,11.333333333333334,0,Normal,Normal,Unødige og falske utrykninger
3123592,2025-06-12 18:18:55,18,Dag,False,3,10.85,0,Normal,Normal,Ulykke
3123615,2025-06-12 18:30:01,18,Dag,False,3,12.966666666666667,0,Normal,Normal,Brann
3123801,2025-06-12 21:33:27,21,Natt,False,2,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3123908,2025-06-13 01:12:04,1,Natt,False,2,19.35,0,Normal,Normal,Andre typer oppdrag
3123963,2025-06-13 04:26:47,4,Natt,False,2,18.03333333333333,0,Normal,Normal,Brann
3124004,2025-06-13 06:25:07,6,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3124112,2025-06-13 08:01:15,8,Dag,False,3,8.616666666666667,0,Normal,Normal,Ulykke
3124304,2025-06-13 09:25:37,9,Dag,False,3,36.93333333333333,0,Normal,Normal,Andre typer oppdrag
3124464,2025-06-13 10:22:35,10,Dag,False,3,12.966666666666667,0,Normal,Normal,Brann
3124527,2025-06-13 10:43:11,10,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3124586,2025-06-13 11:03:55,11,Dag,False,3,7.15,0,Normal,Normal,Unødige og falske utrykninger
3124594,2025-06-13 11:05:45,11,Dag,False,3,7.416666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3124729,2025-06-13 12:07:49,12,Dag,False,3,12.2,0,Normal,Normal,Unødige og falske utrykninger
3124742,2025-06-13 12:20:07,12,Dag,False,3,6.466666666666667,0,Normal,Normal,Unødige og falske utrykninger
3125072,2025-06-13 14:54:49,14,Dag,False,3,11.1,0,Normal,Normal,Ulykke
3125182,2025-06-13 15:50:09,15,Dag,False,3,23.2,0,Normal,Normal,Ulykke
3125245,2025-06-13 16:35:26,16,Dag,False,3,7.25,0,Normal,Normal,Brann
3125258,2025-06-13 16:48:54,16,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3125306,2025-06-13 17:21:31,17,Dag,False,3,14.166666666666666,0,Normal,Normal,Brann
3125325,2025-06-13 17:35:04,17,Dag,False,3,8.083333333333332,1,Degradert,Normal,Unødige og falske utrykninger
3125447,2025-06-13 19:14:56,19,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3125530,2025-06-13 20:39:37,20,Natt,False,2,7.633333333333334,0,Normal,Normal,Brann
3125618,2025-06-13 22:25:10,22,Natt,False,2,8.433333333333334,0,Normal,Normal,Ulykke
3125668,2025-06-13 23:57:34,23,Natt,False,2,11.0,0,Normal,Normal,Unødige og falske utrykninger
3125675,2025-06-14 00:17:31,0,Natt,True,2,13.633333333333333,0,Normal,Normal,Andre typer oppdrag
3125769,2025-06-14 04:59:20,4,Natt,True,2,13.2,0,Normal,Normal,Ulykke
3125813,2025-06-14 06:15:10,6,Natt,True,2,10.55,0,Normal,Normal,Unødige og falske utrykninger
3125835,2025-06-14 07:25:22,7,Dag,True,2,11.75,0,Normal,Normal,Unødige og falske utrykninger
3125867,2025-06-14 08:30:47,8,Dag,True,2,11.866666666666667,0,Normal,Normal,Unødige og falske utrykninger
3125874,2025-06-14 08:37:01,8,Dag,True,2,38.75,1,Svikt,Degradert,Andre typer oppdrag
3125893,2025-06-14 08:54:48,8,Dag,True,2,15.566666666666666,1,Svikt,Degradert,Andre typer oppdrag
3125912,2025-06-14 09:19:36,9,Dag,True,2,68.65,0,Normal,Normal,Unødige og falske utrykninger
3125948,2025-06-14 09:59:42,9,Dag,True,2,12.966666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
3126007,2025-06-14 10:46:20,10,Dag,True,2,8.933333333333334,0,Normal,Normal,Unødige og falske utrykninger
3126010,2025-06-14 10:48:09,10,Dag,True,2,11.15,1,Svikt,Degradert,Unødige og falske utrykninger
3126048,2025-06-14 11:17:58,11,Dag,True,2,19.233333333333334,0,Normal,Normal,Brann
3126052,2025-06-14 11:22:28,11,Dag,True,2,12.533333333333333,1,Svikt,Degradert,Unødige og falske utrykninger
3126097,2025-06-14 11:57:45,11,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3126187,2025-06-14 13:11:53,13,Dag,True,2,15.45,0,Normal,Normal,Unødige og falske utrykninger
3126194,2025-06-14 13:16:24,13,Dag,True,2,9.383333333333333,1,Svikt,Degradert,Unødige og falske utrykninger
3126208,2025-06-14 13:24:31,13,Dag,True,2,16.566666666666666,2,Svikt,Svikt,Ulykke
3126224,2025-06-14 13:37:26,13,Dag,True,2,12.1,1,Svikt,Degradert,Andre typer oppdrag
3126226,2025-06-14 13:42:42,13,Dag,True,2,20.583333333333332,1,Svikt,Degradert,Brann
3126335,2025-06-14 14:50:05,14,Dag,True,2,11.366666666666667,0,Normal,Normal,Unødige og falske utrykninger
3126370,2025-06-14 15:15:26,15,Dag,True,2,8.9,0,Normal,Normal,Brann
3126375,2025-06-14 15:19:14,15,Dag,True,2,9.433333333333334,1,Svikt,Degradert,Unødige og falske utrykninger
3126433,2025-06-14 16:15:40,16,Dag,True,2,13.2,0,Normal,Normal,Brann
3126558,2025-06-14 17:38:20,17,Dag,True,2,10.25,0,Normal,Normal,Andre typer oppdrag
3126665,2025-06-14 19:00:42,19,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3126676,2025-06-14 19:10:13,19,Natt,True,2,8.016666666666666,1,Svikt,Degradert,Ulykke
3126712,2025-06-14 19:57:43,19,Natt,True,2,14.333333333333334,0,Normal,Normal,Ulykke
3126730,2025-06-14 20:05:01,20,Natt,True,2,10.283333333333333,1,Svikt,Degradert,Unødige og falske utrykninger
3126744,2025-06-14 20:10:40,20,Natt,True,2,12.966666666666667,2,Svikt,Svikt,Ulykke
3126763,2025-06-14 20:31:12,20,Natt,True,2,12.25,0,Normal,Normal,Ulykke
3126767,2025-06-14 20:35:48,20,Natt,True,2,69.08333333333333,1,Svikt,Degradert,Ulykke
3126894,2025-06-14 22:17:16,22,Natt,True,2,14.866666666666667,0,Normal,Normal,Andre typer oppdrag
